,_id,cnpj basico,cnpj ordem,cnpj dv,identificador matriz/filial,nome fantasia,situacao cadastral,data situacao cadastral,motivo situacao cadastral,data de inicio atividade,cnae fiscal principal,tipo de logradouro,logradouro,numero,complemento,bairro,cep,uf,municipio,ddd 1,telefone 1,ddd do fax,fax,correio eletronico,cnae fiscal secundária,pais,ddd 2,telefone 2,nome da cidade no exterior
3474,61cafd3ff2fe8656790709ff,11060940,1,92,1,,1,2009-08-18,70,2009-08-18,9529104,RUA,JOAO RODRIGUES JARDIM,59,,JARDIM BELA VISTA,18412020,SP,6549,15.0,97516153.0,,,ROBERTORODRIGUESB@GMAIL.COM,4763603,,,,
3475,61cafd3ff2fe865679070a17,11061252,1,47,1,,1,2009-08-18,70,2009-08-18,8230001,AVENIDA,ANTARES,25,"LETRA: RUA G, CASA;",SANTA CRUZ,23510360,RJ,6001,21.0,33658622.0,,,,,,21.0,87231608.0,
3476,61cafd3ff2fe865679070a19,11061271,1,73,1,CAT VIDEO E FOTO,1,2009-08-18,70,2009-08-18,7420004,RUA,CANIU,244,FUNDOS;,PECHINCHA,22770580,RJ,6001,21.0,36278545.0,,,BETOCAT@GMAIL.COM,,,21.0,97168545.0,
3477,61cafd3ff2fe865679070a28,11061469,1,57,1,ELIEL SERRALHEIRO,1,2009-08-18,70,2009-08-18,9609299,RUA,CAETANO ALETTO,493,: A;,JARDIM ITAPARK VELHO,09351510,SP,6689,11.0,45141173.0,11.0,45772352.0,JUNIOR.CONTEC@YAHOO.COM.BR,,,11.0,45446055.0,
3478,61cafd3ff2fe865679070a29,11061479,1,92,1,,1,2009-08-18,70,2009-08-18,4712100,AVENIDA,DOUTOR MANUEL TELES,815,CASA: 02;,CENTRO,25010090,RJ,5833,21.0,36577790.0,,,,,,,,
3479,61cafd3ff2fe865679070a2f,11061557,1,59,1,DINIZ BIKE CENTER,1,2009-08-18,70,2009-08-18,4763603,RUA,VEREADOR DAVID PASSARINHO,633,,VILA SOUZA,19804400,SP,6179,18.0,97682628.0,,,SERGIODINIZ1998@HOTMAIL.COM,,,,,
3480,61cafd3ff2fe865679070a3d,11061742,1,43,1,,1,2009-08-18,70,2009-08-18,4729699,RUA,OSWALDO ARANHA,2372,,VILA ESPLANADA,15025620,SP,7097,17.0,30130955.0,,,EMCIMADOBOLO@HOTMAI.COM,5611203,,,,
3481,61cafd3ff2fe865679070a44,11061832,1,34,1,NOATO CONSTROI,1,2009-08-18,70,2009-08-18,4399103,RUA,ACAI,356,,JARDIM RESIDENCIAL JAVARY II,13408135,SP,6875,19.0,34151174.0,,,COLORAD1@TERRA.COM.BR,,,19.0,91760305.0,
3482,61cafd3ff2fe865679070a4d,11061947,1,29,1,SALAO DO PEDRO,1,2009-08-18,70,2009-08-18,9602501,RUA,JOAO RODRIGUES DA SILVA,517,LOJA;,CONJUNTO OLIMPIA BUENO FRANCO,32671740,MG,4133,31.0,92443709.0,,,ADINN@OI.COM.BR,9602502,,31.0,41271535.0,
3483,61cafd3ff2fe865679070a53,11062028,1,70,1,TAPECARIA SANTA TEREZINHA,1,2009-08-18,70,2009-08-18,9529105,RUA,EDUARDO POLLO RANDES,25,,JARDIM SANTA TEREZINHA,14820000,SP,6133,16.0,33924945.0,,,LILIANA@ESCRITORIOTOLOI.COM.BR,,,16.0,33921105.0,
3484,61cafd3ff2fe865679070a57,11062078,1,57,1,SD INFORMATICA & WEB,1,2009-08-18,70,2009-08-18,6399200,RUA,DR. JOAQUIM LIBANIO,492,,CENTRO,37800000,MG,4573,35.0,35513892.0,,,ESOUZADOM@HOTMAIL.COM,,,35.0,35523963.0,
3485,61cafd3ff2fe865679070a5c,11062147,1,22,1,BLACK & WHITE FESTAS E EVENTOS,1,2009-08-18,70,2009-08-18,9609299,LADEIRA,FREI ORLANDO,13,APT: 201;,SANTA TERESA,20230000,RJ,6001,21.0,36841091.0,,,VJALESSANDROSOUZAMOREIR@GMAIL.COM,9329899,,,,
3486,61cafd3ff2fe865679070a5e,11062173,1,50,1,AUTO ELETRICA RENAN,1,2009-08-18,70,2009-08-18,4520003,RUA,DOMINGOS FRANCO DE OLIVEIRA,1451,TERREO;,PARQUE DAS INDUSTRIAS,13165000,SP,2949,19.0,96118563.0,,,IZAIASBGI@GMAIL.COM,,,19.0,93144801.0,
3487,61cafd3ff2fe865679070a63,11062222,1,55,1,MAR DOS REIS,1,2009-08-18,70,2009-08-18,1412602,ESTRADA,VARIANTE DE JACAREPAGUA,19,TERREO: CASA;,JACAREPAGUA,22753040,RJ,6001,21.0,95433007.0,,,JURANICEREIS@BOL.COM.BR,9609299,,21.0,34150784.0,
3488,61cafd3ff2fe865679070a64,11062232,1,90,1,JG JARDINAGEM,1,2009-08-18,70,2009-08-18,8130300,RUA,DUQUE DE CAXIAS,101,,VILA ISABEL,20551050,RJ,6001,21.0,32686478.0,,,PLANTAS.JARDINS-JG@HOTMAIL.COM,,,21.0,83525317.0,
3489,61cafd3ff2fe865679070a66,11062260,1,8,1,REB CABELO,1,2009-08-18,70,2009-08-18,9602501,RUA,SILVIA,185,GARAGE: CASA;,BELA VISTA,01331010,SP,7107,11.0,27680300.0,11.0,27680400.0,DOUGGUERINO@HOTMAIL.COM,9602502,,11.0,27680400.0,
3490,61cafd3ff2fe865679070a78,11062498,1,33,1,PANIFICADORA LIMA,1,2009-08-19,70,2009-08-19,1091102,RUA,VL - 6,650,,NOVA CONTAGEM,32050325,MG,4371,31.0,33918403.0,,,ALFACONTABIL13@YAHOO.COM.BR,4712100,,,,
3491,61cafd3ff2fe865679070aac,11063193,1,46,1,FP IMPRESSORAS,1,2009-08-19,70,2009-08-19,9511800,AVENIDA,GUANABARA,367,CASA;,CAMARGO,38304016,MG,4683,34.0,96686614.0,34.0,32680506.0,FABIX_PS@HOTMAIL.COM,9609299,,34.0,91687273.0,
3492,61cafd3ff2fe865679070aaf,11063240,1,51,1,ED'S BIKE,1,2009-08-19,70,2009-08-19,4763603,RUA,BALDUINO BIASOLI,143,,CENTRO,13710000,SP,7167,19.0,36733726.0,19.0,36732736.0,ALAMO.PCQ@GMAIL.COM,9529104,,19.0,36732736.0,
3493,61cafd3ff2fe865679070aba,11063374,1,72,1,R D,1,2009-08-19,70,2009-08-19,4744003,RUA,FELICIANO MENDES,14,,CHACARA BELENZINHO,03376030,SP,7107,11.0,22117091.0,11.0,22117091.0,RAQUELDURANTE@HOTMAIL.COM,8220200,,11.0,79749779.0,
3494,61cafd3ff2fe865679070abf,11063439,1,80,1,FONTE D'AGUA,1,2009-08-19,70,2009-08-19,4723700,RUA,DOS GERANIOS,520,,JARDIM PRIMAVERA,11432330,SP,6475,13.0,33867540.0,,,INTIAALVES_35@HOTMAIL.COM,,,13.0,33875106.0,
3495,61cafd3ff2fe865679070ac6,11063533,1,39,1,SAIUNAWEB,1,2009-08-19,70,2009-08-19,9511800,RUA,MONTE CASTELO,18,,RESIDENCIAL SOL NASCENTE,05283130,SP,7107,11.0,39416222.0,,,ELISSAN@GLOBO.COM,,,11.0,89180934.0,
3496,61cafd3ff2fe865679070ac8,11063556,1,43,1,SALAO DA LEILA,1,2009-08-19,70,2009-08-19,9602501,RUA,DIREITA,120,SALA: 05;,CENTRO,39100000,MG,4431,38.0,35316694.0,,,LEILA.MARIA@HOTMAIL.COM,,,38.0,88041585.0,
3497,61cafd3ff2fe865679070ad7,11063751,1,73,1,BOLSART,1,2009-08-19,70,2009-08-19,9700500,AVENIDA,GETULIO DE MOURA,723,CASA;,CENTRO,25520661,RJ,5901,21.0,37543923.0,,,JORGEPAULA@HUCFF.UFRJ.BR,9511800,,21.0,87508037.0,
3498,61cafd3ff2fe865679070ae0,11063877,1,48,1,COSSET'S SERRALHEIRO,1,2009-08-19,70,2009-08-19,2512800,LOTEAMENTO,QUADRA 46,S/N,CASA: QUADRA 46 CONJUNTO H;,VILA SAO JOSE,72746000,DF,9701,61.0,34791311.0,61.0,33914528.0,8VANDA4963@HOTMAIL.COM,2542000,,61.0,91254121.0,
3499,61cafd3ff2fe865679070af1,11064108,1,64,1,SEABRA ENGENHARIA E SISTEMA,1,2009-08-19,70,2009-08-19,4321500,QUADRA,QUADRA 46,015,,SETOR LESTE,72440460,DF,9701,61.0,84048523.0,,,ILDEBRANDOJUNIOR@YAHOO.COM.BR,"4742300,4789099",,,,
3500,61cafd3ff2fe865679070b01,11064313,1,20,1,,1,2009-08-19,70,2009-08-19,4924800,RUA,RUI BARBOSA,379,ANEXO;,PALMITAL,17509003,SP,6681,14.0,34134894.0,14.0,34131437.0,ORG.ALFA@TERRA.COM.BR,,,14.0,96772188.0,
3501,61cafd3ff2fe865679070b19,11064622,1,8,1,ELSHADAY,1,2009-08-19,70,2009-08-19,9529102,RUA,JORGE PINTO MENDONCA,90,CASA;,DIC I (CONJUNTO HABITACIONAL MONSENHOR LUIZ FERNAN,13056360,SP,6291,19.0,33886057.0,,,ERIKA_DIASOK@HOTMAIL.COM,4744001,,19.0,92320519.0,
3502,61cafd3ff2fe865679070b3a,11065057,1,95,1,TONINHO DOS OCULOS,1,2009-08-19,70,2009-08-19,4774100,RUA,URUGUAIANA,S/N,BOX: 072; QUADRA: C;,CENTRO,20050090,RJ,6001,21.0,26977702.0,,,PRIJ@OI.COM.BR,9529199,,,,
3503,61cafd3ff2fe865679070b45,11065206,1,16,1,ROSE CESTAS E TELEMENSAGEM,1,2009-08-19,70,2009-08-19,9609299,RUA,PERI,34,CASA;,GUARANI,26020010,RJ,5869,21.0,31020606.0,,,ROSECESTAS@OI.COM.BR,,,21.0,31024783.0,
3504,61cafd3ff2fe865679070b63,11065586,1,99,1,BOLZONI EXPRESS,1,2009-08-19,70,2009-08-19,5320202,RUA,ALENCAR ARARIPE,654,APT: 27;,SACOMA,04253000,SP,7107,11.0,27122005.0,11.0,27122005.0,CLAUDIOBOLZONI@BOL.COM.BR,5320201,,11.0,89458556.0,
3505,61cafd3ff2fe865679070b68,11065660,1,77,1,NIVA CONFECCOES,1,2009-08-19,70,2009-08-19,1412602,RUA,038 (NUMERACAO COM ZERO INICIAL),0105,,JARDIM ALVORADA,14780580,SP,6209,17.0,33220186.0,,,COUNTRY@LOJAPRF.COM.BR,4781400,,17.0,81376511.0,
3506,61cafd3ff2fe865679070b69,11065670,1,2,1,VANDERSON OLIVEIRA SERVICOS DIGITAIS,1,2009-08-19,70,2009-08-19,7420001,RUA,PROFESSOR MUNIZ SODRE,132,,VILA ARACI,25272580,RJ,5833,21.0,27870324.0,,,FOTO@VANDERSONOLIVEIRA.COM.BR,,,21.0,36560286.0,
3507,61cafd3ff2fe865679070b72,11065790,1,0,1,J.P. SOUSA COMPONENTES ELETRONICOS,1,2009-08-19,70,2009-08-19,4757100,VILA,ESTRUTURAL,S/N,SETOR: LESTE; QUADRA: 02; CONJ: 02; LOTE: 02;,VILA ESTRUTURAL,71300000,DF,9701,61.0,41415082.0,,,MATHIAS_SOUSA@HOTMAIL.COM,9521500,,61.0,91010141.0,
3508,61cafd3ff2fe865679070b7b,11065913,1,2,1,PURA ARTE,1,2009-08-19,70,2009-08-19,3299099,RUA,RODRIGUES ALVES,S/N,LOJA;,SAO PEDRO DA SERRA,28616155,RJ,5867,22.0,25229369.0,,,,,,,,
3509,61cafd3ff2fe865679070b88,11066096,1,7,1,,1,2009-08-19,70,2009-08-19,8219999,PRAÇA,DA MATRIZ,04,,DOM MODESTO,35313000,MG,4267,33.0,33212244.0,33.0,33212424.0,MEMCONTABILIDADE@GMAIL.COM,8219901,,33.0,33211324.0,
3510,61cafd3ff2fe865679070ba0,11066411,1,4,1,PITAO PNEUS,1,2009-08-19,70,2009-08-19,9609299,RUA,LUIZ REGINATO,290,CASA;,JARDIM VISTA ALEGRE,17340000,SP,6205,14.0,97999826.0,14.0,36441413.0,MS.ZIGLIO@BOL.COM.BR,3811400,,14.0,97373615.0,
3511,61cafd3ff2fe865679070ba7,11066498,1,1,1,ARTE IN BANNER,1,2009-08-19,70,2009-08-19,1521100,RUA,DO CEMITERIO,44,,GARGAU,28230000,RJ,782,22.0,99553197.0,,,ARTEBANNER@GMAIL.COM,"3299099,1412601,1414200,1412602",,,,
3512,61cafd3ff2fe865679070bb2,11066623,1,83,1,,1,2009-08-19,70,2009-08-19,1412601,ESTRADA,CAETANO MONTEIRO,840,,BADU,24320570,RJ,5865,21.0,27191337.0,21.0,27224731.0,,"1412602,1411801,1359600,1340599",,21.0,27224731.0,
3513,61cafd3ff2fe865679070bb3,11066637,1,5,1,LINDA CONFECCOES,1,2009-08-19,70,2009-08-19,1412602,AVENIDA,GODOFREDO FREDERIGUES,87,,CENTRO,12980000,SP,6611,11.0,34043010.0,,,JCCONSULTORIARH@HOTMAIL.COM,,,11.0,27368857.0,
3514,61cafd3ff2fe865679070bb8,11066702,1,94,1,ACRI ARTE ARTEZANATO EM ACRILICO,1,2009-08-19,70,2009-08-19,9609299,RUA,MARQUES GUIMARAES,104,,IRAJA,21230820,RJ,6001,21.0,33614868.0,,,ARLENE2006MI@HOTMAIL.COM,,,21.0,24829999.0,
3515,61cafd3ff2fe865679070bb9,11066713,1,74,1,PRO FYGHT GEAR,1,2009-08-19,70,2009-08-19,4781400,RUA,PEDRO REIS,578,,CAROLINA,26012720,RJ,5869,21.0,97994725.0,,,ACS4725@YAHOO.COM.BR,,,21.0,81341282.0,
3516,61cafd3ff2fe865679070bba,11066728,1,32,1,RICARDO PNEUS,1,2009-08-20,70,2009-08-20,4520006,RUA,ANTONIO BITARELLO,16,LOJA;,VILA IDEAL,36020470,MG,4733,32.0,32344459.0,,,KRISTININHAJF@HOTMAIL.COM,"4520004,4520007,4530705",,32.0,88480286.0,
3517,61cafd3ff2fe865679070bc2,11066825,1,25,1,DESIREE,1,2009-08-20,70,2009-08-20,3299099,RUA,DOUTOR BERNARDINO,401,CASA: 5;,PRACA SECA,21320020,RJ,6001,21.0,24642700.0,,,DESIREE.AZEVEDO@GMAIL.COM,"1359600,1529700,1629301,2219600,1629302,2330399,2599399,1749400,2319200",,21.0,85654956.0,
3518,61cafd3ff2fe865679070be6,11067284,1,50,1,PREST SERVICE POVO DE DEUS,1,2009-08-20,70,2009-08-20,3329501,RUA,DR. WOLNEY DE ARAUJO DIAS,85,,VILA ASSUNTA,37750000,MG,4779,35.0,32955627.0,,,SIARESMS@GMAIL.COM,,,35.0,32955610.0,
3519,61cafd3ff2fe865679070bed,11067370,1,62,1,,1,2009-08-20,70,2009-08-20,3101200,RUA,WALDIVINO BORGES DE CARVALHO,244,,ESTANCIA JOCKEI CLUB,15081506,SP,7097,17.0,32313282.0,,,ATHOSJC@TERRA.COM.BR,,,,,
3520,61cafd3ff2fe865679070bf7,11067499,1,70,1,JK HELP DESK INFORMATICA,1,2009-08-20,70,2009-08-20,9511800,RUA,ANGA,278,,VILA FORMOSA,03360000,SP,7107,11.0,40613145.0,11.0,95180908.0,JK.HELPDESK@HOTMAIL.COM,,,11.0,95511264.0,
3521,61cafd3ff2fe865679070c0d,11067788,1,70,1,,1,2009-08-20,70,2009-08-20,4399103,RUA,JULIO XAVIER FERREIRA,131,,JARDIM MARIA TRINDADE,18133440,SP,7113,11.0,47121458.0,,,DINO.BENEDITO.CAMARGO@HOTMAIL.COM,,,11.0,92102828.0,
3522,61cafd3ff2fe865679070c22,11068059,1,38,1,"PROJETO,MANUT,PLANTIO PODA E REMOCAO DE JARDINS/ARVORES",1,2009-08-20,70,2009-08-20,8130300,ESTRADA,DOS BANDEIRANTES,7993,BLOCO: 21; APT: 402;,CURICICA,22783115,RJ,6001,21.0,33562045.0,21.0,33562045.0,AFRANIOMELOFRANCO@CLICK21.COM.BR,8122200,,21.0,98950088.0,
3523,61cafd3ff2fe865679070c24,11068084,1,11,1,MILLYARTSNODETALHE,1,2009-08-20,70,2009-08-20,1359600,RUA,LINO TEIXEIRA,198,APT: 102;,JACARE,20970007,RJ,6001,21.0,22810122.0,21.0,22612979.0,DANNYROCHER@HOTMAIL.COM,,,21.0,93602469.0,
3524,61cafd3ff2fe865679070c62,11068890,1,90,1,,1,2009-08-20,70,2009-08-20,5611203,RUA,JOSE DE ALMEIDA CARVALHO,493,,CENTRO,18200354,SP,6547,15.0,33733041.0,15.0,33733041.0,MONEIRO@IG.COM.BR,,,,,
3525,61cafd3ff2fe865679070c6a,11068992,1,5,1,R.M.REIS DESIGN,1,2009-08-20,70,2009-08-20,9609299,RUA,CESAR MUZIO,339,APT: 202;,VICENTE DE CARVALHO,21371020,RJ,6001,21.0,30109345.0,,,,4789099,,,,
3526,61cafd3ff2fe865679070c70,11069072,1,1,1,,1,2009-08-20,70,2009-08-20,4520001,RUA,CAPITAO CARVALHO,28,,MADRUGA,27700000,RJ,5923,24.0,92326122.0,,,,4520002,,,,
3527,61cafd3ff2fe865679070c74,10990078,1,54,1,VANCLAU,1,2009-07-27,70,2009-07-27,4712100,CAMINHO,DA CHACARA,431,LOJA;,PRACA SECA,22733060,RJ,6001,21.0,30170481.0,,,PEREIRANABUCO@HOTMAIL.COM,4721104,,21.0,94742574.0,
3528,61cafd3ff2fe865679070c79,11069194,1,6,1,TORNEARIA JOIA,1,2009-08-20,70,2009-08-20,2539001,CHÁCARA,RIO CLARO,S/N,,RIO CLARO,37775000,MG,5183,35.0,37341072.0,,,,,,,,
3529,61cafd3ff2fe865679070c7e,11069262,1,29,1,VALDENIR,1,2009-08-20,70,2009-08-20,4930202,QUADRA,QR 407 CONJUNTO 2,27,,SAMAMBAIA NORTE,72321002,DF,9701,61.0,33594082.0,,,CONTABILIDADE@CASTELOFORTE.COM.BR,,,61.0,81236687.0,
3530,61cafd3ff2fe865679070c91,11069511,1,86,1,,1,2009-08-20,70,2009-08-20,4789005,RUA,TAPIRAPE,63,,MOGI-MIRIM II,13802640,SP,6717,19.0,38044347.0,,,ROSALINO@IG.COM.BR,,,,,
3531,61cafd3ff2fe865679070cac,11069842,1,16,1,U. G. AZEVEDO MERCEARIA.,1,2009-08-20,70,2009-08-20,4712100,RUA DE LIGAÇÃO,MOACIR SOARES FARIA,584,CASA;,MAR. CASTELO BRANCO,28300000,RJ,5843,22.0,38247522.0,22.0,38225236.0,,,,22.0,38225236.0,
3532,61cafd3ff2fe865679070cd2,11070334,1,58,1,MARY MODAS,1,2009-08-20,70,2009-08-20,4781400,PRAÇA,CONDESSA PAULO DE FRONTIN,32,BOX: 2;,RIO COMPRIDO,20261190,RJ,6001,21.0,22737140.0,,,MARY.MODAS.RJ@GMAIL.COM,4755503,,21.0,34428087.0,
3533,61cafd3ff2fe865679070ce3,11070563,1,72,1,BOX 6,1,2009-08-20,70,2009-08-20,9602501,RUA,GUILHERME GEENHALCH,16,SALA: 16; SLJ;,ICARAI,24230071,RJ,5865,21.0,26213985.0,21.0,26213985.0,JPSADM@JPSADM.COM.BR,,,21.0,26107350.0,
3534,61cafd3ff2fe865679070cee,11070702,1,68,1,R MARQUES,1,2009-08-20,70,2009-08-20,8220200,RUA,DOUTOR JOSE THOMAS,44,CONJ;,PAVUNA,21520020,RJ,6001,21.0,97740504.0,21.0,38359097.0,ABREURM@HOTMAIL.COM,8211300,,21.0,38359097.0,
3535,61cafd3ff2fe865679070cf3,11070767,1,3,1,RUY BAR,1,2009-08-20,70,2009-08-20,5611204,RUA,JERICO,SN C18,LOJA;,CIDADE DE DEUS,22773100,RJ,6001,21.0,34742408.0,,,,,,,,
3536,61cafd3ff2fe865679070cf8,11070839,1,12,1,VENDAS DE BIJOTERIAS E ARTESANATOS,1,2009-08-20,70,2009-08-20,4789001,RUA,CANDIDA,1217,CASA;,PAIOL DE POLVORA,26545150,RJ,5863,21.0,78208386.0,0.0,0.0,FORMADO2008@HOTMAIL.COM,4759899,,21.0,37605841.0,
3537,61cafd3ff2fe865679070d00,11070934,1,16,1,ATELIE NIL & ARTE,1,2009-08-20,70,2009-08-20,1359600,RUA,ENGENHEIRO VIVALDO CASTILHO,33,CASA;,RESIDENCIAL SITIO SANTO ANTONIO,12072070,SP,7183,12.0,36021794.0,,,NPLUCENA@IG.COM.BR,3299099,,12.0,91150851.0,
3538,61cafd3ff2fe865679070d0b,11071068,1,88,1,,1,2009-08-21,70,2009-08-21,9602501,RUA,DOUTOR MANOEL MARIA BUENO,40,,JARDIM ALBERTO GOMES,13311215,SP,6579,11.0,40235565.0,,,SUELI.TATINHA@HOTMAIL.COM,,,11.0,40130641.0,
3539,61cafd3ff2fe865679070d2f,11071515,1,7,1,RMS MANUTECAO,1,2009-08-21,70,2009-08-21,4321500,RUA,RUA ALAGOAS,76,CASA: 04;,CIDADE PRAIANA,28890001,RJ,2921,22.0,92692528.0,,,INVESTIDOR3961@BOL.COM.BR,,,,,
3540,61cafd3ff2fe865679070d51,11071962,1,58,1,MASTER 3D,1,2009-08-21,70,2009-08-21,9511800,RUA,CURARE,85,LOJA:  A;,COSMOS,23060460,RJ,6001,21.0,34265433.0,,,JACICLEIDEBARROS@YAHOO.COM.BR,,,21.0,94817287.0,
3541,61cafd3ff2fe865679070d76,11072434,1,13,1,TUNE UP LANGUAGE SERVICES,1,2009-08-21,70,2009-08-21,8599699,RUA,RIO DE JANEIRO,190,: A;,BRASILEIA,32600304,MG,4133,31.0,35314518.0,,,CARLOS.EMLACERDA@HOTMAIL.COM,,,31.0,86743281.0,
3542,61cafd3ff2fe865679070d86,11072654,1,47,1,,1,2009-08-21,70,2009-08-21,4789001,RUA,SANTO AMERICO,1-1,,JARDIM REDENTOR,17032190,SP,6219,14.0,32311506.0,,,VILMARBRIDI@UOL.COM.BR,4789099,,,,
3543,61cafd3ff2fe865679070db3,11073233,1,30,1,ROCHA CONFECCOES,1,2009-08-21,70,2009-08-21,4781400,AVENIDA,BRASILIA,146,,SAO BENEDITO,33120510,MG,5155,31.0,36367507.0,,,FATTORARI@IG.COM.BR,,,31.0,36342547.0,
3544,61cafd3ff2fe865679070dc4,11073460,1,66,1,CLASSICOS VIDEO LOCADORA,1,2009-08-21,70,2009-08-21,7722500,RUA,CORONEL MANOEL BERNARDES,115,LOJA: 02;,CENTRO,26950000,RJ,6005,24.0,24852088.0,24.0,24711768.0,CLASSICOSLOCADORA@YAHOO.COM.BR,"7729201,4753900,8219901,8220200,8291100,8299707,4721104,4762800,4751201,4752100",,24.0,24711055.0,
3545,61cafd3ff2fe865679070dc6,11073487,1,59,1,M. AUGUSTA BATISTA,1,2009-08-21,70,2009-08-21,9602502,RUA,PRUDENTE DE MORAES,871,SALA: 02;,CENTRO,18602060,SP,6249,14.0,38822644.0,14.0,38820291.0,ESCRITORIO.AGUIAR@IG.COM.BR,,,14.0,38820291.0,
3546,61cafd3ff2fe865679070dde,11073808,1,15,1,F.M.A,1,2009-08-21,70,2009-08-21,8599699,7A RUA,BARAO DO RIO BRANCO,22-44,ANEXO;,CENTRO,15130001,SP,6707,17.0,97022847.0,,,FM.ALBERTIN@GMAIL.COM,,,,,
3547,61cafd3ff2fe865679070def,11074027,1,45,1,MERIANI STYLO FASHION,1,2009-08-21,70,2009-08-21,9602501,RUA,SANTO ANTONIO,361,,CENTRO,13830000,SP,7061,19.0,91821996.0,,,MERIANI_LOIRINHA@HOTMAIL.COM,,,19.0,38964772.0,
3548,61cafd3ff2fe865679070dff,11074250,1,92,1,7 VESES 7,1,2009-08-21,70,2009-08-21,3299099,RUA,RIACHUELO,154,APT: 702;,CENTRO,20230014,RJ,6001,21.0,99848639.0,,,,,,,,
3549,61cafd3ff2fe865679070e0d,11074433,1,8,1,,1,2009-08-21,70,2009-08-21,5611204,RUA,JOSE ZACARIAS DOS SANTOS,283,LOJA;,SAO BENEDITO,36061220,MG,4733,32.0,32122119.0,,,CONTROLECONTABILIDADEDF@HOTMAIL.COM,5611201,,,,
3550,61cafd3ff2fe865679070e11,11074487,1,73,1,ESCONDIDINHO VERDURAO E MERCEARIA,1,2009-08-21,70,2009-08-21,4724500,CHÁCARA,SHSN CONJ. I LOTE,05,,CEILANDIA NORTE,72240424,DF,9701,61.0,99282523.0,,,,4712100,,61.0,85569567.0,
3551,61cafd3ff2fe865679070e18,11074578,1,9,1,PINTART,1,2009-08-21,70,2009-08-21,4330404,RUA,HELIO LOCKMAN COSTA,180,,CHACARAS SOL NASCENTE,13803735,SP,6717,19.0,38051914.0,19.0,96788284.0,CIDAVICTORIA@UOL.COM.BR,,,19.0,97045024.0,
3552,61cafd3ff2fe865679070e23,11074715,1,5,1,ART'FESTAS BY SANDRA,1,2009-08-21,70,2009-08-21,8230001,RUA,ONZE (CJ J SALDANHA-BANGU III),15,CONJ: J SALDANHA BANGU I;,BANGU,21866300,RJ,6001,21.0,34246646.0,,,ARTFESTASBYSANDRA@HOTMAIL.COM,,,21.0,96125922.0,
3553,61cafd3ff2fe865679070e30,11074892,1,91,1,CAPRICHO MODAS,1,2009-08-21,70,2009-08-21,4789001,RUA,DOS BRANDOES,383,,CENTRO,37900104,MG,4957,35.0,35217503.0,,,PRECISA@PASSOSNET.COM.BR,"4781400,4763601",,,,
3554,61cafd3ff2fe865679070e3d,11075053,1,98,1,,1,2009-08-21,70,2009-08-21,4930201,RUA,JOSE RAGOZO,310,,JARDIM MELITA,18650000,SP,7103,14.0,38416900.0,,,KARINALEAO26@GMAIL.COM,,,,,
3555,61cafd3ff2fe865679070e43,11075127,1,96,1,CHAVEIRO BRASIL,1,2009-08-21,70,2009-08-21,9529102,PRAÇA,DOUTOR CARLOS VERSIANI,1,EDIF: SHOPPING POPULAR; BOX: 54;,CENTRO,39400612,MG,4865,38.0,32143097.0,,,,"9529199,4755502",,38.0,30841680.0,
3556,61cafd3ff2fe865679070e45,11075148,1,1,1,GARAGEM DO SURF,1,2009-08-21,70,2009-08-21,4782201,RUA,CARLOS SEIDL,1306,GARAGE: RUA NONA - 21 PQ. BO;,CAJU,20931002,RJ,6001,21.0,32950975.0,21.0,32950975.0,CONTADORROBSON@YAHOO.COM.BR,4781400,,21.0,85250291.0,
3557,61cafd3ff2fe865679070e4a,11075219,1,76,1,RECANTO DA DEISE,1,2009-08-21,70,2009-08-21,5611204,RUA,ALBERTO SIMOES,30,BRCAO;,JD. IVOTY.,11740000,SP,6543,13.0,91398974.0,13.0,34221648.0,SAYRES2009@UOL.COM.BR,4729699,,13.0,34221648.0,
3558,61cafd3ff2fe865679070e4d,11075260,1,42,1,S.FERREIRA,1,2009-08-21,70,2009-08-21,4789099,RUA,D,50,: PARTE;,VILA RECREIO,25940050,RJ,2907,21.0,26323427.0,,,SERGIO.SILVA@BOL.COM.BR,4723700,,21.0,86764440.0,
3559,61cafd3ff2fe865679070e54,11075341,1,42,1,ANDRE ROBERTO PAES RIGAO,1,2009-08-21,70,2009-08-21,8599699,RUA,ALMIRANTE TAMANDARE,45,,CIDADE NOVA II,13334200,SP,6511,19.0,38750121.0,,,ANDRERIGAO@BOL.COM.BR,,,19.0,91214566.0,
3560,61cafd3ff2fe865679070e55,11075350,1,33,1,CHAVEIRO PAI E FILHO,1,2009-08-21,70,2009-08-21,9529102,AVENIDA,MARROCOS,S/N,BANCA: CHAVEIRO;,BANGU,21852590,RJ,6001,21.0,34652605.0,,,CHAVEIRO.MAROLA@IG.COM,,,21.0,91752605.0,
3561,61cafd3ff2fe865679070e5a,11075414,1,4,1,CANIL 3 AS,1,2009-08-22,70,2009-08-22,8011102,RUA,FRANCISCO MALDONADO,60,,JARDIM SANTA RITA I,19570000,SP,6949,18.0,32793945.0,,,CANIL3AS@IG.COM.BR,9609208,,,,
3562,61cafd3ff2fe865679070e5b,11075422,1,42,1,,1,2009-08-22,70,2009-08-22,4755502,RUA,URUGUAIANA,S/N,QUADRA: D; BOX: 436;,CENTRO,20050090,RJ,6001,21.0,25022719.0,,,ROSANA.FOLLY@HOTMAIL.COM,,,,,
